"binary", "filename", "configuration", "rate", "time"
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 330.9924990529966, 6.187451395
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1293.393990446411, 1.583430892
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 193.7997574886167, 10.567608683
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 6097.519910590828, 0.335874262
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 6070.2738771229315, 0.337381812
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4594.785960735598, 0.445722612
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 133.62254380970774, 15.326755064
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 5162.608231856971, 0.396698705
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 4987.003401603852, 0.410667456
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5728.044304095674, 0.357539134
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5022.368791902783, 0.40777571
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 2607.8615583482265, 0.785317761
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 608.5736321012542, 3.365246031
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 2780.4556596343978, 0.736569919
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 598.221196807478, 3.423482837
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 2015.464513563772, 1.016142922
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 411.88969903822846, 4.972204949
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 1904.0890097646575, 1.07557997
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 389.19192186542534, 5.262185274
